m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue,m_id,
ePC044_Chp2_Em01,d14f49,51,d100c8,10,11115,89,618,47,618,47,189,235,224,66da00,0,99000000000000000000da00,3,277,10128,6022,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000500da00,c2da00,00da00,00da00,00de0023,10224,
ePC044_Chp4_Em01,d13b41,53,d100c8,10,12348,93,656,49,656,49,195,246,233,66da00,0,99000000000000000000da00,3,287,12464,6119,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000a00da00,c2da00,00da00,00da00,00de0023,10146,
ePC046_Chp2_Em01,d14f4a,41,d100c8,9,6696,71,462,37,462,37,158,184,183,47da00,0,99000000000000000000da00,8,264,6299,4648,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002d00da00,c2da00,00da00,00da00,00de0023,10147,
ePC046_Chp4_Em01,d14f4b,43,d100c8,10,9824,75,419,77,326,14,148,176,190,4bda00,0,99000000000000000000da00,19,385,6950,4984,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003800da00,c2da00,00da00,00da00,00de0023,10148,
ePC047_Chp2_Em01,d14f4c,7,d100c8,5,1296,33,125,12,125,12,119,116,109,10da00,0,99000000000000000000da00,2,1,40,379,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000100da00,c2da00,00da00,00da00,00de0023,10149,
ePC047_Chp4_Em01,d13b2e,9,d100c8,5,1674,34,143,12,143,12,122,117,111,12da00,0,99000000000000000000da00,2,20081,46,382,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001100da00,c2da00,00da00,00da00,00de0023,20249,
ePC048_Chp4_Em01,d14f4d,11,d100c8,5,1538,36,192,16,192,16,98,102,112,16da00,0,99000000000000000000da00,3,17,53,384,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000500da00,c2da00,00da00,00da00,00de0023,10150,
ePC049_Chp2_Em01,d14f4e,7,d100c8,5,1296,33,125,27,97,5,85,89,109,10da00,0,99000000000000000000da00,19,403,40,379,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003200da00,c2da00,00da00,00da00,00de0023,10151,
ePC049_Chp4_Em01,d14f4f,9,d100c8,5,1674,34,143,28,111,5,87,90,111,12da00,0,99000000000000000000da00,8,528,46,382,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003f00da00,c2da00,00da00,00da00,00de0023,10152,
ePC052_Chp2_Em01,d14f50,51,d100c8,11,14820,89,530,94,412,17,171,213,224,66da00,0,99000000000000000000da00,52,502,10128,6022,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004700da00,c2da00,00da00,00da00,00de0023,10153,
ePC052_Chp3_Em01,d14f51,53,d100c8,11,16464,93,562,98,437,18,177,223,233,66da00,0,99000000000000000000da00,3,287,12464,6119,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003300da00,c2da00,00da00,00da00,00de0023,10155,
ePC055_Chp2_Em01,d14f52,31,d100c8,9,5533,56,316,24,316,24,168,172,150,39da00,0,99000000000000000000da00,51,493,2441,3264,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004300da00,c2da00,00da00,00da00,00de0023,10156,
ePC055_Chp4_Em01,d14f53,33,d100c8,9,6089,59,328,26,328,26,174,180,156,3cda00,0,99000000000000000000da00,8,215,2714,3648,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002800da00,c2da00,00da00,00da00,00de0023,20006,
ePC057_Chp2_Em01,d14f9b,7,d100c8,5,1034,32,129,13,129,13,92,97,108,10da00,0,99000000000000000000da00,3,20078,29,387,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20007,
ePC057_Chp2_Em02,d14f9c,7,d100c8,5,1034,32,129,13,129,13,92,97,108,10da00,0,99000000000000000000da00,3,20078,29,387,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,10157,
ePC057_Chp4_Em01,d14f9b,9,d100c8,5,1458,33,145,14,145,14,94,98,109,12da00,0,99000000000000000000da00,3,20078,55,521,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,10158,
ePC057_Chp4_Em02,d14f9c,9,d100c8,5,1458,33,145,14,145,14,94,98,109,12da00,0,99000000000000000000da00,3,20078,55,521,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,10159,
ePC058_Chp2_Em01,d14f9d,7,d100c8,5,1296,33,125,27,97,5,85,89,109,10da00,0,99000000000000000000da00,2,20088,40,379,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003300da00,c2da00,00da00,00da00,00de0023,10160,
ePC058_Chp4_Em01,d14f9e,9,d100c8,4,2510,34,143,26,143,26,87,90,111,12da00,0,99000000000000000000da00,3,20089,46,382,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004000da00,c2da00,00da00,00da00,00de0023,10161,
ePC061_Chp2_Em01,d14f54,43,d100c8,10,9824,75,419,77,326,14,148,176,190,4bda00,0,99000000000000000000da00,48,480,6950,4984,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003b00da00,c2da00,00da00,00da00,00de0023,10162,
ePC061_Chp4_Em01,d14f16,45,d100c8,7,16214,78,443,76,443,76,153,184,198,4fda00,0,99000000000000000000da00,45,453,7600,5320,00da00,93000000,92ca3dcccccdca00000000,0,5549c3,5549c3,5549c3,5549c3,93004600da00,c2da00,00da00,00da00,00de0023,10163,
ePC064_Chp2_Em01,d14f9f,7,d100c8,5,1296,33,125,27,97,5,85,89,109,10da00,0,99000000000000000000da00,3,20117,40,379,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001000da00,c2da00,00da00,00da00,00de0023,10164,
ePC064_Chp4_Em01,d14f55,9,d100c8,5,1674,34,143,12,143,12,122,117,111,12da00,0,99000000000000000000da00,18,381,46,382,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003700da00,c2da00,00da00,00da00,00de0023,20252,
ePC081_Chp1_Em01,d14f22,42,d100c8,9,7024,73,475,38,475,38,160,189,186,4bda00,0,99000000000000000000da00,145,20224,6624,4816,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,20253,
ePC081_Chp3_Em01,d14f23,44,d100c8,10,12877,73,430,76,317,14,145,171,186,4bda00,0,99000000000000000000da00,146,20225,9108,6622,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20254,
ePC081_Chp3_Em02,d14f23,44,d100c8,10,12877,73,430,76,317,14,145,171,186,4bda00,0,99000000000000000000da00,146,20225,9108,6622,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20256,
ePC081_Chp4_Em01,d14f25,45,d100c8,11,22000,71,380,73,308,13,143,167,183,4bda00,0,99000000000000000000da00,147,20226,20006,14168,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20255,
ePC081_Chp4_Em02,d14f26,45,d100c8,10,17000,76,550,45,500,45,195,216,214,4bda00,0,99000000000000000000da00,148,20227,8661,6391,00da00,93000000,92ca00000000cabe19999a,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20307,
ePC066_Chp1_Em01,d14f6f,61,d100c8,10,22000,100,720,52,720,52,205,264,248,d10084da00,0,99000000000000000000da00,4,20229,22880,8862,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20308,
ePC066_Chp1_Em02,d14f6f,61,d100c8,10,22000,100,720,52,720,52,205,264,248,d10084da00,0,99000000000000000000da00,4,20229,22880,8862,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20309,
ePC066_Chp2_Em01,d14f71,62,d100c8,10,15000,100,690,52,690,52,205,264,248,d10084da00,0,99000000000000000000da00,3,98,16640,6445,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20310,
ePC066_Chp2_Em02,d14f71,62,d100c8,10,15000,100,690,52,690,52,205,264,248,d10084da00,0,99000000000000000000da00,3,98,16640,6445,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20311,
ePC066_Chp2_Em03,d14f71,62,d100c8,10,15000,100,690,52,690,52,205,264,248,d10084da00,0,99000000000000000000da00,3,98,16640,6445,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20312,
ePC066_Chp3_Em01,d14f72,63,d100c8,11,20000,109,820,57,820,57,220,290,269,d10084da00,0,99000000000000000000da00,38,20242,24000,7360,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20313,
ePC066_Chp4_Em01,d14f73,64,d100c8,16,110000,104,850,90,800,90,170,200,284,d10084da00,0,99000000000000000000da00,162,20230,55880,18982,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20360,
ePC066_Chp4_Em02,d14f88,99,63,99,99,99,99,99,99,99,99,99,99,63da00,0,99000000000000000000da00,2,529,999,999,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20361,
ePC066_Chp4_Em03,d14f88,99,63,99,99,99,99,99,99,99,99,99,99,63da00,0,99000000000000000000da00,2,529,999,999,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20385,
ePC083_Chp1_Em01,d14fc3,52,d100c8,10,32514,91,683,48,637,48,192,240,229,66da00,0,99000000000000000000da00,3,20247,11296,6071,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20386,
ePC083_Chp3_Em01,d14fc4,54,d100c8,11,19468,91,520,28,695,96,157,197,229,66da00,0,99000000000000000000da00,205,20248,11296,6071,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000b00da00,c2da00,00da00,00da00,00de0023,20387,
ePC083_Chp3_Em02,d14fc5,54,d100c8,11,31258,91,675,109,630,109,122,218,298,66da00,0,99000000000000000000da00,206,20249,11296,6071,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000c00da00,c2da00,00da00,00da00,00de0023,20388,
ePC083_Chp4_Em01,d14fc6,55,d100c8,14,53527,96,710,74,675,112,216,262,262,66da00,0,99000000000000000000da00,209,20252,37488,16961,00da00,93000000,92cabe6b851fca3e428f5c,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20389,
ePC083_Chp4_Em02,d14fc7,55,d100c8,9,14256,86,680,65,531,65,182,224,215,66da00,0,99000000000000000000da00,207,20250,8880,5987,00da00,93000000,92ca00000000ca3de147ae,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20390,
ePC083_Chp4_Em03,d14fc8,55,d100c8,9,14298,86,680,65,531,65,182,224,215,66da00,0,99000000000000000000da00,208,20251,8880,5987,00da00,93000000,92ca3e8f5c29ca3de147ae,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20405,
ePC084_Chp3_Em01,d14fd7,65,d100c8,11,37043,99,720,88,699,78,214,287,275,d10090da00,0,99000000000000000000da00,3,20033,21480,4903,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20406,
ePC084_Chp4_Em01,d14fd8,66,d100c8,13,52348,99,741,92,723,84,231,294,286,d10090da00,0,99000000000000000000da00,215,20261,34592,10116,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20407,
ePC084_Chp4_Em02,d14fd8,66,d100c8,13,52348,99,741,92,723,84,231,294,286,d10090da00,0,99000000000000000000da00,216,20261,34592,10116,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20408,
ePC084_Chp4_Em03,d14fd8,66,d100c8,13,52348,99,741,92,723,84,231,294,286,d10090da00,0,99000000000000000000da00,217,20261,34592,10116,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20409,
ePC113_Chp3_Em01,d14fdb,74,d100c8,9,38327,148,720,90,720,81,228,279,384,d1008ada00,0,99000000000000000000da00,150,50316,21501,8822,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20410,
ePC113_Chp4_Em01_01,d14fdc,75,d100c8,14,101650,150,800,90,810,85,230,245,301,d1008ada00,0,99000000000000000000da00,212,20255,63004,9942,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20411,
ePC113_Chp4_Em01_02,d14fdd,75,d100c8,9,35827,150,726,91,726,82,233,281,387,d1008ada00,0,99000000000000000000da00,150,50316,11501,5822,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20412,
ePC113_Chp4_Em02,d14fde,75,d100c8,18,264400,150,1026,201,1026,198,269,253,418,d1008ada00,0,99000000000000000000da00,213,20256,107508,44113,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20426,
ePC105_Chp1_Em01,d14fec,63,d100c8,5,28000,109,712,45,655,45,175,290,269,d10090da00,0,99000000000000000000da00,3,299,6674,6674,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20427,
ePC105_Chp2_Em01,d14fed,64,d100c8,10,32864,106,665,56,786,56,190,238,264,d10090da00,0,99000000000000000000da00,3,20223,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20428,
ePC105_Chp3_Em01,d14fee,65,d100c8,11,42187,106,720,45,524,20,197,257,264,d10090da00,0,99000000000000000000da00,10038,20169,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20486,
ePC105_Chp3_Em02,d15054,65,d100c8,11,50884,106,705,50,524,15,175,257,264,d10090da00,0,99000000000000000000da00,18,421,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20429,
ePC105_Chp4_Em01,d14fef,66,d100c8,18,145089,116,673,43,841,129,198,282,315,d10090da00,0,99000000000000000000da00,225,20276,146451,26160,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20430,
ePC089_Chp1_Em01,d14ff0,72,d100c8,12,104520,150,800,99,820,84,224,250,301,d10096da00,0,99000000000000000000da00,62,20021,50418,7754,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20502,
ePC089_Chp1_Em02,d1508f,72,d100c8,13,94520,150,820,100,799,82,218,230,301,d10096da00,0,99000000000000000000da00,4,20005,50418,7754,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20431,
ePC089_Chp4_Em01,d14ff1,75,d100c8,11,92482,136,857,71,852,71,255,270,334,d10096da00,0,99000000000000000000da00,4,20005,106322,10621,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20503,
ePC089_Chp4_Em02,d15090,75,d100c8,13,89579,136,910,71,853,71,245,250,334,d10096da00,0,99000000000000000000da00,4,20225,106322,10621,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,20504,
ePC089_Chp4_Em03,d15091,75,d100c8,12,91578,136,900,71,825,71,234,260,334,d10096da00,0,99000000000000000000da00,10062,20189,106322,10621,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,30006,
ePC072_Chp1_Em01,d14ffb,23,d100c8,7,8841,47,338,23,338,23,116,123,131,2cda00,0,99000000000000000000da00,198,20239,198,1454,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004900da00,c2da00,00da00,00da00,00de0023,30007,
ePC072_Chp2_Em01,d14ffc,24,d100c8,13,26482,48,355,60,290,60,110,130,192,2cda00,0,99000000000000000000da00,199,20240,516,3750,00da00,93000000,92ca00000000ca00000000,1,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30010,
ePC072_Chp4_Em01,d14ffe,26,d100c8,15,24593,50,435,65,310,65,120,145,192,31da00,0,99000000000000000000da00,200,20241,4084,7322,00da00,93000000,92ca00000000ca00000000,1,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20440,
ePC080_Chp1_Em01,d15025,62,d100c8,13,59813,104,726,110,581,20,176,251,258,d1008ada00,0,99000000000000000000da00,4,20257,50800,17256,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000300da00,c2da00,00da00,00da00,00de0023,20441,
ePC080_Chp3_Em01,d15026,64,d100c8,10,49825,104,763,55,763,55,173,297,258,d1008ada00,0,99000000000000000000da00,9,20258,20320,6903,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20442,
ePC080_Chp3_Em02,d15027,64,d100c8,10,47653,104,763,55,763,55,175,290,258,d1008ada00,0,99000000000000000000da00,9,20259,20320,6903,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20443,
ePC080_Chp4_Em01,d15028,65,d100c8,6,145089,111,867,195,896,175,189,323,302,d1008ada00,0,99000000000000000000da00,214,20260,92817,22214,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003b00da00,c2da00,00da00,00da00,00de0023,20444,
ePC130_Chp1_Em01,d15029,72,d100c8,13,174520,150,800,90,810,85,230,245,301,d10090da00,0,99000000000000000000da00,228,20280,112041,14099,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003400da00,c2da00,00da00,00da00,00de0023,20445,
ePC130_Chp2_Em01,d1502a,73,d100c8,13,181852,150,800,90,810,85,220,245,301,d10090da00,0,99000000000000000000da00,229,20281,117653,14550,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20446,
ePC130_Chp3_Em01,d1502b,74,d100c8,10,89482,136,857,71,852,71,267,370,334,d10090da00,0,99000000000000000000da00,230,20282,106429,13649,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20447,
ePC130_Chp3_Em02,d1502c,74,d100c8,10,89482,136,910,71,853,71,267,370,334,d10090da00,0,99000000000000000000da00,231,20283,106429,13649,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20448,
ePC130_Chp3_Em03,d1502d,74,d100c8,10,89482,136,900,71,825,71,267,370,334,d10090da00,0,99000000000000000000da00,232,20284,106429,13649,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20449,
ePC130_Chp4_Em01,d1502e,75,d100c8,18,264400,150,895,185,865,185,235,253,418,d10090da00,0,99000000000000000000da00,233,20285,354409,42487,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20452,
ePC070_Chp4_Em01,d15031,50,d100c8,14,61288,88,575,31,580,31,187,234,242,53da00,0,99000000000000000000da00,236,20289,24810,16680,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20476,
ePC099_Chp1_Em01,d15049,64,d100c8,14,55725,120,781,61,658,58,171,301,294,d10096da00,0,99000000000000000000da00,20,415,72617,41028,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003f00da00,c2da00,00da00,00da00,00de0023,20477,
ePC099_Chp2_Em01,d1504a,65,d100c8,14,59207,120,801,85,712,54,181,315,301,d10096da00,18,99003232323232323200da00,38,567,55880,18982,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003f00da00,c2da00,00da00,00da00,00de0023,20478,
ePC099_Chp3_Em01,d1504b,66,d100c8,12,44262,106,708,72,786,65,199,283,275,d10096da00,0,99000000000000000000da00,235,20287,22160,7132,00da00,93000000,92ca3e99999aca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20479,
ePC099_Chp3_Em02,d1504c,66,d100c8,12,49856,106,714,75,710,60,181,298,254,d10096da00,0,99000000000000000000da00,235,20288,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20480,
ePC099_Chp3_Em03,d1504d,66,d100c8,12,52451,106,790,80,786,55,186,283,268,d10096da00,0,99000000000000000000da00,3,527,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20481,
ePC099_Chp4_Em01,d1504e,67,d100c8,15,122875,125,865,75,800,75,191,295,305,d10096da00,0,99000000000000000000da00,37,519,73225,13080,00da00,93000000,92cabdcccccdca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20482,
ePC099_Chp4_Em02,d1504f,67,d100c8,12,44262,106,711,72,786,65,199,283,275,d10096da00,0,99000000000000000000da00,235,20287,36612,6540,00da00,93000000,92ca3ecccccdca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20483,
ePC099_Chp4_Em03,d15050,67,d100c8,12,49856,106,717,75,710,60,181,298,254,d10096da00,0,99000000000000000000da00,235,20288,36612,6540,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001300da00,c2da00,00da00,00da00,00de0023,20514,
ePC0082_Chp4_Em01,d150bb,67,d100c8,10,37000,106,690,80,680,75,181,280,280,d10096da00,0,99000000000000000000da00,3,531,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001500da00,c2da00,00da00,00da00,00de0023,20515,
ePC0082_Chp4_Em02,d150bb,67,d100c8,10,37000,106,690,80,680,75,181,280,280,d10096da00,0,99000000000000000000da00,3,531,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001500da00,c2da00,00da00,00da00,00de0023,20516,
ePC0082_Chp4_Em03,d150bb,67,d100c8,10,37000,106,690,80,680,75,181,280,280,d10096da00,0,99000000000000000000da00,3,531,22160,7132,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001500da00,c2da00,00da00,00da00,00de0023,30486,
ePC0186_ClbBD_Chp1_Em01,d1517e,10,d100c8,5,2510,30,140,20,140,20,80,80,120,12da00,0,99000000000000000000da00,3,148,60,555,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,30487,
ePC0186_ClbBD_Chp2_Em01,d1517f,20,d100c8,6,7580,50,294,21,317,20,135,123,122,26da00,0,99000000000000000000da00,30015,20344,364,2222,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30488,
ePC0186_ClbBD_Chp2_Em02,d15180,20,d100c8,7,9984,50,304,26,297,24,124,142,122,26da00,17,99000000000000000000da00,279,20347,10000,5000,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004d00da00,c2da00,00da00,00da00,00de0023,30489,
ePC0186_ClbBD_Chp3_Em01,d15181,35,d100c8,7,10100,80,380,76,391,82,152,161,220,3fda00,0,99000000000000000000da00,280,20348,6347,6185,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004e00da00,c2da00,00da00,00da00,00de0023,30490,
ePC0186_ClbBD_Chp3_Em02,d15182,35,d100c8,9,15125,80,395,82,403,85,152,161,220,3fda00,0,99000000000000000000da00,280,20362,9414,8746,00da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93004e00da00,c2da00,00da00,00da00,00de0023,30526,
