Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
10090,ePC024_Chp3_Em02,Slayer Bug,14,5,"Dagger, Axe, Ice, Light",2051,164,164,29,14,14,125,120,112,53,384
10091,ePC024_Chp3_Em03,Slayer Bug,14,5,"Dagger, Axe, Ice, Light",2051,164,164,29,14,14,125,120,112,53,384
10093,ePC024_Chp4_Em01,Great Python,15,6,"Sword, Axe, Fire, Light",6311,323,323,29,15,15,112,127,129,228,1688
10094,ePC025_Chp1_Em01,Bennett's Minion,33,9,"Dagger, Bow, Tome, Wind, Light",6225,369,369,60,28,28,132,146,150,3356,4488
20135,ePC025_Chp1_Em02,Bennett's Minion,33,9,"Dagger, Bow, Tome, Wind, Light",6225,369,369,60,28,28,132,146,150,3356,4488
10095,ePC025_Chp4_Em01,Bennett's Minion,35,9,"Sword, Axe, Tome, Fan, Lightning",8372,328,255,63,59,11,124,138,156,3732,5016
10096,ePC025_Chp4_Em02,Bennett's Minion,35,9,"Sword, Axe, Tome, Fan, Lightning",8372,328,255,63,59,11,124,138,156,3732,5016
10098,ePC026_Chp4_Em01,Grosvenor Consortium Member,35,9,"Spear, Dagger, Staff, Ice, Dark",5328,437,437,63,21,21,124,166,156,3732,5016
20141,ePC026_Chp4_Em02,Grosvenor Consortium Member,35,9,"Spear, Dagger, Staff, Ice, Dark",5328,437,437,63,21,21,124,166,156,3732,5016
20317,ePC026_Chp4_Em04,Grosvenor,35,10,"Spear, Dagger, Fan, Ice, Wind",16749,436,436,63,36,36,167,174,179,8214,11088
10100,ePC027_Chp1_Em01,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10101,ePC027_Chp1_Em02,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10102,ePC027_Chp1_Em03,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10103,ePC027_Chp2_Em01,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
20209,ePC027_Chp2_Em02,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
20210,ePC027_Chp2_Em03,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
10104,ePC027_Chp3_Em01,Desert Eel,46,8,"Spear, Axe, Wind, Light",17090,456,456,79,77,77,156,189,202,8000,5547
10105,ePC028_Chp1_Em01,Pirate,29,8,"Dagger, Axe, Bow, Fire, Lightning",5014,346,346,54,25,25,121,130,137,2042,3661
10106,ePC028_Chp1_Em02,Pirate,29,8,"Sword, Spear, Staff, Fan, Light",5014,346,346,54,25,25,121,130,137,2042,3661
10107,ePC028_Chp1_Em03,Pirate,29,8,"Staff, Fan, Fire, Light",5014,346,346,54,25,25,121,130,137,2042,3661
10108,ePC028_Chp2_Em01,Damo Consortium Member,30,8,"Spear, Tome, Wind, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10109,ePC028_Chp2_Em02,Damo Consortium Member,30,8,"Spear, Tome, Wind, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10110,ePC028_Chp3_Em01,Assassin,31,8,"Axe, Bow, Fan, Fire, Light",5689,357,357,57,27,27,128,139,145,2887,4084
20145,ePC028_Chp3_Em02,Assassin,31,8,"Axe, Bow, Fan, Fire, Light",5689,357,357,57,27,27,128,139,145,2887,4084
20251,ePC028_Chp4_Em01,Malcolm,32,11,"Spear, Bow, Tome, Fire, Dark",15216,281,351,60,20,60,132,132,165,6712,8976
10111,ePC028_Chp4_Em02,Malcolm's Minion,32,8,"Spear, Dagger, Tome, Lightning, Dark",5014,346,346,60,25,25,121,130,137,2042,3661
10112,ePC028_Chp4_Em03,Malcolm's Minion,32,8,"Spear, Dagger, Tome, Lightning, Dark",5014,346,346,60,25,25,121,130,137,2042,3661
10113,ePC029_Chp4_Em01,Giacomo,32,10,"Sword, Staff, Tome, Lightning, Wind",13832,404,404,60,32,32,156,159,165,6712,8976
20245,ePC029_Chp4_Em02,Giacomo's Minion,32,8,"Sword, Spear, Staff, Fan, Light",6129,297,297,60,21,21,154,154,137,2042,3661
20246,ePC029_Chp4_Em03,Giacomo's Minion,32,8,"Sword, Spear, Staff, Fan, Light",6129,297,297,60,21,21,154,154,137,2042,3661
10114,ePC030_Chp1_Em01,Giant Scorpion,44,7,"Spear, Staff, Tome, Ice, Dark",15457,431,431,75,73,73,150,180,194,7275,5152
10222,ePC030_Chp2_Em01,Edoras Soldier,45,10,"Dagger, Bow, Staff, Ice, Lightning",14863,443,345,79,82,15,153,184,198,10450,7315
10115,ePC030_Chp4_Em01,Edoras Captain,47,13,"Axe, Staff, Tome, Wind, Dark",28482,506,405,83,83,15,156,189,202,20000,13867
10223,ePC030_Chp4_Em02,Edoras Soldier,47,10,"Dagger, Bow, Staff, Ice, Lightning",12275,396,308,83,73,13,143,167,183,8661,6391
20212,ePC030_Chp4_Em03,Edoras Soldier,47,10,"Dagger, Bow, Staff, Ice, Lightning",12275,396,308,83,73,13,143,167,183,8661,6391
10116,ePC031_Chp1_Em01,Mutant Mushroom,12,5,"Spear, Dagger, Tome, Fire, Dark",1680,205,205,26,16,16,99,103,113,58,383
10117,ePC032_Chp1_Em01,River Froggen,42,9,"Axe, Bow, Tome, Ice, Dark",7024,475,475,75,38,38,160,189,186,6624,4816
10118,ePC032_Chp3_Em01,Elma,44,9,"Spear, Axe, Bow, Ice, Lightning",10535,475,475,75,38,38,160,189,186,9108,6622
10119,ePC032_Chp3_Em02,Hans,44,9,"Spear, Bow, Staff, Lightning, Light",10535,475,475,75,38,38,160,189,186,9108,6622
10120,ePC032_Chp4_Em01,Cave Beast,45,9,"Sword, Dagger, Staff, Ice, Wind",8107,517,517,79,41,41,169,203,198,7600,5320
10121,ePC033_Chp4_Em01,Wakeman,54,13,"Axe, Bow, Fan, Ice, Light",43382,740,740,102,57,57,234,275,262,37488,16961
10122,ePC034_Chp2_Em01,Grace Mushroom,13,5,"Dagger, Axe, Tome, Fire, Light",1821,225,225,26,17,17,101,104,115,68,484
10123,ePC034_Chp3_Em01,Wadim's Minion,14,5,"Dagger, Bow, Tome, Fire, Lightning",3597,209,163,29,34,6,92,95,116,108,805
10124,ePC034_Chp4_Em01,Wadim's Minion,15,5,"Dagger, Bow, Tome, Fire, Lightning",3338,193,150,29,33,6,91,94,115,94,666
10125,ePC034_Chp4_Em02,Wadim's Minion,15,5,"Dagger, Bow, Tome, Fire, Lightning",3338,193,150,29,33,6,91,94,115,94,666
10126,ePC035_Chp1_Em01,Ruffian,12,5,"Spear, Bow, Fan, Lightning, Light",2519,205,205,26,16,16,99,103,113,80,527
10127,ePC036_Chp4_Em01,Edoras Soldier,45,10,"Dagger, Bow, Staff, Ice, Lightning",12877,407,317,79,76,14,145,171,186,9108,6622
20142,ePC036_Chp4_Em02,Edoras Soldier,45,10,"Dagger, Bow, Staff, Ice, Lightning",12877,407,317,79,76,14,145,171,186,9108,6622
20143,ePC036_Chp4_Em03,Edoras Soldier,45,10,"Dagger, Bow, Staff, Ice, Lightning",12877,407,317,79,76,14,145,171,186,9108,6622
10128,ePC037_Chp1_Em01,Ruffian,30,8,"Sword, Dagger, Fan, Wind, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10129,ePC037_Chp1_Em02,Ruffian,30,8,"Sword, Bow, Tome, Fire, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10130,ePC037_Chp2_Em01,Sea Birdking,31,9,"Staff, Tome, Fan, Light, Dark",4150,369,369,57,28,28,132,146,150,2441,3264
10131,ePC038_Chp3_Em01,Drunkard,46,9,"Sword, Axe, Bow, Ice",11593,502,502,79,40,40,165,198,194,10003,7084
10132,ePC038_Chp3_Em02,Drunkard,46,9,"Sword, Axe, Bow, Ice",11593,502,502,79,40,40,165,198,194,10003,7084
10133,ePC039_Chp1_Em01,Assassin,52,10,"Spear, Dagger, Staff, Ice, Dark",15818,599,599,102,46,46,185,229,220,12320,8214
20247,ePC039_Chp1_Em02,Assassin,52,10,"Spear, Dagger, Staff, Ice, Dark",15818,599,599,102,46,46,185,229,220,12320,8214
10134,ePC039_Chp2_Em01,Assassin,53,10,"Spear, Dagger, Tome, Lightning, Dark",18522,656,656,102,49,49,195,246,233,17138,8414
10135,ePC039_Chp3_Em01,Assassin,54,10,"Sword, Dagger, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10136,ePC039_Chp3_Em02,Assassin,54,10,"Sword, Dagger, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10137,ePC039_Chp3_Em03,Assassin,54,10,"Sword, Dagger, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10138,ePC040_Chp1_Em01,Udo,43,10,"Dagger, Staff, Fan, Wind, Dark",22103,535,535,75,39,39,163,194,190,17373,12460
10139,ePC040_Chp2_Em01,Udo,44,11,"Dagger, Staff, Fan, Wind, Dark",24558,535,535,75,44,44,193,212,209,19111,13706
10140,ePC040_Chp2_Em02,Udo's Minion,44,10,"Dagger, Bow, Tome, Wind, Light",11702,386,300,75,72,13,140,163,179,8214,6160
10141,ePC042_Chp4_Em01,Merchant,9,5,"Sword, Staff, Tome, Wind, Dark",2042,103,133,18,8,28,78,81,110,59,524
10142,ePC042_Chp4_Em02,Merchant's Minion,9,5,"Axe, Bow, Tome, Ice, Light",609,116,116,18,12,12,91,97,107,5,257
20005,ePC042_Chp4_Em03,Merchant's Minion,9,5,"Axe, Bow, Tome, Ice, Light",609,116,116,18,12,12,91,97,107,5,257
10143,ePC043_Chp2_Em01,Rock Tortoise,28,8,"Sword, Tome, Fan, Wind",8485,252,252,54,60,60,80,123,185,1895,2868
10144,ePC043_Chp4_Em01,Trial Reaper Crab,30,8,"Dagger, Tome, Fire, Lightning",9231,259,259,57,63,63,83,129,193,2304,3072
10145,ePC044_Chp2_Em01,Highland Ratkin,51,10,"Sword, Staff, Fan, Wind, Light",11115,618,618,102,47,47,189,235,224,10128,6022
10224,ePC044_Chp4_Em01,Rock Goat,53,10,"Sword, Spear, Fan, Fire, Wind",12348,656,656,102,49,49,195,246,233,12464,6119
10146,ePC046_Chp2_Em01,Lord of the Flies,41,9,"Spear, Bow, Ice, Wind",6696,462,462,71,37,37,158,184,183,6299,4648
10147,ePC046_Chp4_Em01,Trial Reptalion,43,10,"Axe, Staff, Lightning, Dark",9824,419,326,75,77,14,148,176,190,6950,4984
10148,ePC047_Chp2_Em01,Marmot,7,5,"Sword, Spear, Dagger, Staff, Fire, Light",1296,125,125,16,12,12,119,116,109,40,379
10149,ePC047_Chp4_Em01,Forest Fox,9,5,"Dagger, Staff, Fan, Wind",1674,143,143,18,12,12,122,117,111,46,382
20249,ePC048_Chp4_Em01,Thieving Ratkin,11,5,"Dagger, Axe, Staff, Fire, Lightning, Light",1538,192,192,22,16,16,98,102,112,53,384
10150,ePC049_Chp2_Em01,Snow Yak,7,5,"Spear, Staff, Tome, Lightning",1296,125,97,16,27,5,85,89,109,40,379
10151,ePC049_Chp4_Em01,Trial Frost Bear,9,5,"Axe, Tome, Fire, Light",1674,143,111,18,28,5,87,90,111,46,382
10152,ePC052_Chp2_Em01,Wild Weasel,51,11,"Sword, Axe, Ice, Lightning",14820,530,412,102,94,17,171,213,224,10128,6022
10153,ePC052_Chp3_Em01,Trial Mountain Goat,53,11,"Sword, Staff, Fan, Ice, Lightning",16464,562,437,102,98,18,177,223,233,12464,6119
10155,ePC055_Chp2_Em01,Giant Eagle,31,9,"Spear, Bow, Fan, Light",5533,316,316,57,24,24,168,172,150,2441,3264
10156,ePC055_Chp4_Em01,Trial Great Condor,33,9,"Spear, Axe, Tome, Ice, Lightning",6089,328,328,60,26,26,174,180,156,2714,3648
20006,ePC057_Chp2_Em01,Thief,7,5,"Dagger, Axe, Ice, Light",1034,129,129,16,13,13,92,97,108,29,387
20007,ePC057_Chp2_Em02,Thief,7,5,"Sword, Dagger, Fan, Lightning, Light",1034,129,129,16,13,13,92,97,108,29,387
10157,ePC057_Chp4_Em01,Thief,9,5,"Dagger, Axe, Ice, Light",1458,145,145,18,14,14,94,98,109,55,521
10158,ePC057_Chp4_Em02,Thief,9,5,"Sword, Dagger, Fan, Lightning, Light",1458,145,145,18,14,14,94,98,109,55,521
10159,ePC058_Chp2_Em01,Giant Sheep,7,5,"Spear, Bow, Staff, Fire",1296,125,97,16,27,5,85,89,109,40,379
10160,ePC058_Chp4_Em01,Trial Raging Rhino,9,4,"Sword, Spear, Staff, Wind, Dark",2510,143,143,18,26,26,87,90,111,46,382
10161,ePC061_Chp2_Em01,Spiked Skink,43,10,"Sword, Dagger, Staff, Dark",9824,419,326,75,77,14,148,176,190,6950,4984
10162,ePC061_Chp4_Em01,Trial Sandworm,45,7,"Spear, Bow, Wind, Light",16214,443,443,79,76,76,153,184,198,7600,5320
10163,ePC064_Chp2_Em01,Mutant Mushroom,7,5,"Dagger, Tome, Fire, Dark",1296,125,97,16,27,5,85,89,109,40,379
10164,ePC064_Chp4_Em01,Trial Demon Deer,9,5,"Sword, Dagger, Bow, Lightning, Dark",1674,143,143,18,12,12,122,117,111,46,382
20252,ePC081_Chp1_Em01,Flatlands Froggen,42,9,"Axe, Bow, Staff, Tome, Ice, Light",7024,475,475,75,38,38,160,189,186,6624,4816
20253,ePC081_Chp3_Em01,Kidnapper's Minion,44,10,"Sword, Bow, Tome, Fire, Light",12877,430,317,75,76,14,145,171,186,9108,6622
20254,ePC081_Chp3_Em02,Kidnapper's Minion,44,10,"Sword, Bow, Tome, Fire, Light",12877,430,317,75,76,14,145,171,186,9108,6622
20256,ePC081_Chp4_Em01,Lord Deptus,45,11,"Spear, Staff, Tome, Lightning, Dark",22000,380,308,75,73,13,143,167,183,20006,14168
20255,ePC081_Chp4_Em02,Kidnapper Ringleader,45,10,"Sword, Bow, Tome, Fire, Lightning",17000,550,500,75,45,45,195,216,214,8661,6391
20307,ePC066_Chp1_Em01,Ogland's Minion,61,10,"Spear, Axe, Tome, Ice, Wind",22000,720,720,132,52,52,205,264,248,22880,8862
20308,ePC066_Chp1_Em02,Ogland's Minion,61,10,"Spear, Axe, Tome, Ice, Wind",22000,720,720,132,52,52,205,264,248,22880,8862
20309,ePC066_Chp2_Em01,Ice Lizardman,62,10,"Sword, Bow, Staff, Fire, Wind",15000,690,690,132,52,52,205,264,248,16640,6445
20310,ePC066_Chp2_Em02,Ice Lizardman,62,10,"Sword, Bow, Staff, Fire, Wind",15000,690,690,132,52,52,205,264,248,16640,6445
20311,ePC066_Chp2_Em03,Ice Lizardman,62,10,"Sword, Bow, Staff, Fire, Wind",15000,690,690,132,52,52,205,264,248,16640,6445
20312,ePC066_Chp3_Em01,Ice Lizardking,63,11,"Sword, Bow, Fan, Fire, Wind",20000,820,820,132,57,57,220,290,269,24000,7360
20313,ePC066_Chp4_Em01,Ogland,64,16,"Spear, Bow, Fan, Ice, Light",110000,850,800,132,90,90,170,200,284,55880,18982
20360,ePC066_Chp4_Em02,Ogland's Minion,99,99,"Sword, Spear, Dagger, Fire, Ice, Wind",99,99,99,99,99,99,99,99,99,999,999
20361,ePC066_Chp4_Em03,Ogland's Minion,99,99,"Sword, Spear, Dagger, Fire, Ice, Wind",99,99,99,99,99,99,99,99,99,999,999
20385,ePC083_Chp1_Em01,Thief,52,10,"Sword, Dagger, Fan, Wind, Light",32514,683,637,102,48,48,192,240,229,11296,6071
20386,ePC083_Chp3_Em01,Treasure Guard,54,11,"Dagger, Axe, Fan, Fire, Wind",19468,520,695,102,28,96,157,197,229,11296,6071
20387,ePC083_Chp3_Em02,Treasure Guard (Large),54,11,"Sword, Dagger, Fan, Fire, Wind",31258,675,630,102,109,109,122,218,298,11296,6071
20388,ePC083_Chp4_Em01,Gaffney,55,14,"Spear, Dagger, Fire, Ice, Wind",53527,710,675,102,74,112,216,262,262,37488,16961
20389,ePC083_Chp4_Em02,Gaffney's Minion (Red),55,9,"Sword, Dagger, Fan, Fire, Lightning",14256,680,531,102,65,65,182,224,215,8880,5987
20390,ePC083_Chp4_Em03,Gaffney's Minion (Green),55,9,"Spear, Dagger, Tome, Fire, Lightning",14298,680,531,102,65,65,182,224,215,8880,5987
20405,ePC084_Chp3_Em01,Ruffian,65,11,"Spear, Axe, Staff, Ice, Dark",37043,720,699,144,88,78,214,287,275,21480,4903
20406,ePC084_Chp4_Em01,Corrupt Soldier,66,13,"Dagger, Axe, Ice, Lightning, Wind",52348,741,723,144,92,84,231,294,286,34592,10116
20407,ePC084_Chp4_Em02,Corrupt Soldier,66,13,"Dagger, Axe, Ice, Lightning, Wind",52348,741,723,144,92,84,231,294,286,34592,10116
20408,ePC084_Chp4_Em03,Corrupt Soldier,66,13,"Dagger, Axe, Ice, Lightning, Wind",52348,741,723,144,92,84,231,294,286,34592,10116
20409,ePC113_Chp3_Em01,Thief,74,9,"Spear, Bow, Staff, Wind, Light",38327,720,720,138,90,81,228,279,384,21501,8822
20410,ePC113_Chp4_Em01_01,Tarbin,75,14,"Sword, Axe, Ice, Wind",101650,800,810,138,90,85,230,245,301,63004,9942
20411,ePC113_Chp4_Em01_02,Thief,75,9,"Spear, Bow, Staff, Wind, Light",35827,726,726,138,91,82,233,281,387,11501,5822
20412,ePC113_Chp4_Em02,Thorndike,75,18,"Sword, Dagger, Fan, Wind, Dark",264400,1026,1026,138,201,198,269,253,418,107508,44113
20426,ePC105_Chp1_Em01,Danny,63,5,"Spear, Dagger, Staff, Ice, Dark",28000,712,655,144,45,45,175,290,269,6674,6674
20427,ePC105_Chp2_Em01,Kidnapper,64,10,"Sword, Axe, Staff, Wind, Dark",32864,665,786,144,56,56,190,238,264,22160,7132
20428,ePC105_Chp3_Em01,Syndicate Member (Sword),65,11,"Spear, Staff, Tome, Fire, Dark",42187,720,524,144,45,20,197,257,264,22160,7132
20486,ePC105_Chp3_Em02,Syndicate Member (Polearm),65,11,"Sword, Dagger, Staff, Fire, Dark",50884,705,524,144,50,15,175,257,264,22160,7132
20429,ePC105_Chp4_Em01,Norton,66,18,"Spear, Axe, Staff, Fire, Dark",145089,673,841,144,43,129,198,282,315,146451,26160
20430,ePC089_Chp1_Em01,Ruffian (Dagger),72,12,"Sword, Spear, Axe, Ice, Light",104520,800,820,150,99,84,224,250,301,50418,7754
20502,ePC089_Chp1_Em02,Ruffian (Sword),72,13,"Bow, Staff, Tome, Fire, Light",94520,820,799,150,100,82,218,230,301,50418,7754
20431,ePC089_Chp4_Em01,Hooded Thief,75,11,"Sword, Staff, Tome, Fire, Wind",92482,857,852,150,71,71,255,270,334,106322,10621
20503,ePC089_Chp4_Em02,Green Bandana Thief,75,13,"Spear, Tome, Fan, Lightning, Light",89579,910,853,150,71,71,245,250,334,106322,10621
20504,ePC089_Chp4_Em03,Red Bandana Thief,75,12,"Sword, Axe, Bow, Ice, Light",91578,900,825,150,71,71,234,260,334,106322,10621
30006,ePC072_Chp1_Em01,Wild Boar,23,7,"Sword, Bow, Tome, Ice, Light",8841,338,338,44,23,23,116,123,131,198,1454
30007,ePC072_Chp2_Em01,Wily Gigantes,24,13,"Dagger, Bow, Ice, Lightning",26482,355,290,44,60,60,110,130,192,516,3750
30010,ePC072_Chp4_Em01,Wily Gigantes,26,15,"Dagger, Bow, Ice, Lightning",24593,435,310,49,65,65,120,145,192,4084,7322
20440,ePC080_Chp1_Em01,Ettin Serpent,62,13,"Dagger, Bow, Fan, Light",59813,726,581,138,110,20,176,251,258,50800,17256
20441,ePC080_Chp3_Em01,Hunter (Archer),64,10,"Sword, Spear, Fan, Lightning, Light",49825,763,763,138,55,55,173,297,258,20320,6903
20442,ePC080_Chp3_Em02,Hunter (Bludgeoner),64,10,"Sword, Dagger, Fan, Fire, Light",47653,763,763,138,55,55,175,290,258,20320,6903
20443,ePC080_Chp4_Em01,Tyrannodrake,65,6,"Axe, Bow, Staff, Ice, Wind, Light",145089,867,896,138,195,175,189,323,302,92817,22214
20444,ePC130_Chp1_Em01,Dagger-wielding Assassin,72,13,"Sword, Axe, Fan, Lightning, Light",174520,800,810,144,90,85,230,245,301,112041,14099
20445,ePC130_Chp2_Em01,Bow-wielding Assassin,73,13,"Sword, Staff, Tome, Lightning, Light",181852,800,810,144,90,85,220,245,301,117653,14550
20446,ePC130_Chp3_Em01,Leader (Green),74,10,"Spear, Staff, Lightning, Light",89482,857,852,144,71,71,267,370,334,106429,13649
20447,ePC130_Chp3_Em02,Leader (Red),74,10,"Bow, Fan, Lightning, Light",89482,910,853,144,71,71,267,370,334,106429,13649
20448,ePC130_Chp3_Em03,Leader (Yellow),74,10,"Sword, Fan, Ice, Dark",89482,900,825,144,71,71,267,370,334,106429,13649
20449,ePC130_Chp4_Em01,Boss,75,18,"Sword, Bow, Fan, Lightning, Light",264400,895,865,144,185,185,235,253,418,354409,42487
20452,ePC070_Chp4_Em01,Peacock the Thief,50,14,"Spear, Axe, Tome, Wind, Dark",61288,575,580,83,31,31,187,234,242,24810,16680
20476,ePC099_Chp1_Em01,Frost Bear,64,14,"Spear, Axe, Tome, Fire, Light",55725,781,658,150,61,58,171,301,294,72617,41028
20477,ePC099_Chp2_Em01,Hoary Bear,65,14,"Sword, Tome, Fire, Lightning",59207,801,712,150,85,54,181,315,301,55880,18982
20478,ePC099_Chp3_Em01,Ice Lizardman I,66,12,"Spear, Axe, Staff, Fire, Light",44262,708,786,150,72,65,199,283,275,22160,7132
20479,ePC099_Chp3_Em02,Ice Lizardman III,66,12,"Sword, Bow, Staff, Fire, Lightning",49856,714,710,150,75,60,181,298,254,22160,7132
20480,ePC099_Chp3_Em03,Ice Lizardman IV,66,12,"Dagger, Fan, Fire, Light",52451,790,786,150,80,55,186,283,268,22160,7132
20481,ePC099_Chp4_Em01,Ice Lizardking III,67,15,"Sword, Bow, Fan, Fire, Light",122875,865,800,150,75,75,191,295,305,73225,13080
20482,ePC099_Chp4_Em02,Ice Lizardman I,67,12,"Spear, Axe, Staff, Fire, Light",44262,711,786,150,72,65,199,283,275,36612,6540
20483,ePC099_Chp4_Em03,Ice Lizardman III,67,12,"Sword, Bow, Staff, Fire, Lightning",49856,717,710,150,75,60,181,298,254,36612,6540
20514,ePC0082_Chp4_Em01,War Wolf,67,10,"Staff, Tome, Fan, Light, Dark",37000,690,680,150,80,75,181,280,280,22160,7132
20515,ePC0082_Chp4_Em02,War Wolf,67,10,"Staff, Tome, Fan, Light, Dark",37000,690,680,150,80,75,181,280,280,22160,7132
20516,ePC0082_Chp4_Em03,War Wolf,67,10,"Staff, Tome, Fan, Light, Dark",37000,690,680,150,80,75,181,280,280,22160,7132
30486,ePC0186_ClbBD_Chp1_Em01,Flatlands Froggen Chief,10,5,"Spear, Staff, Tome, Ice, Wind",2510,140,140,18,20,20,80,80,120,60,555
30487,ePC0186_ClbBD_Chp2_Em01,Kota,20,6,"Bow, Tome, Fan, Ice, Dark",7580,294,317,38,21,20,135,123,122,364,2222
30488,ePC0186_ClbBD_Chp2_Em02,Huge Chomper,20,7,"Sword, Dagger, Axe, Fire, Lightning",9984,304,297,38,26,24,124,142,122,10000,5000
30489,ePC0186_ClbBD_Chp3_Em01,Rusalka,35,7,"Staff, Tome, Fan, Lightning, Light",10100,380,391,63,76,82,152,161,220,6347,6185
30490,ePC0186_ClbBD_Chp3_Em02,Rusalka (Body),35,9,"Staff, Tome, Fan, Lightning, Light",15125,395,403,63,82,85,152,161,220,9414,8746
30526,ePC0186_ClbBD_Chp3_Em03,Rusalka,35,7,"Staff, Tome, Fan, Lightning, Light",6243,380,391,63,76,82,152,161,220,0,0
30491,ePC0186_ClbBD_Chp4_Em01,Siva of Darkness,50,8,"Sword, Bow, Tome, Fire, Light",24680,650,550,92,69,60,123,187,314,8348,2236
30492,ePC0186_ClbBD_Chp4_Em02,Zash of Darkness,50,7,"Spear, Bow, Fan, Lightning, Light",24680,500,650,92,69,60,189,206,314,8330,2236
30493,ePC0186_ClbBD_Chp4_Em03,Airy,55,13,"Spear, Tome, Fire, Lightning",90000,700,723,113,100,100,215,160,300,28945,22222
30494,Other_ClbBD_NPC_Em01,Adventurer,80,16,"Sword, Dagger, Lightning, Light",280000,1111,1000,184,99,99,259,236,412,7482,5548
30495,Other_ClbBD_NPC_Em02,Partner,80,0,,5555,999,1224,184,22,22,303,236,412,0,0
30553,Other_ClbBD_NPC2_Em01,Adventurer,100,21,"Sword, Dagger, Lightning, Light",530000,1324,1241,256,99,99,289,336,562,7482,5548
30554,Other_ClbBD_NPC2_Em02,Partner,100,0,,9999,999,1524,256,22,22,333,336,562,0,0
30533,ePC0184_ClbBD_Chp1_Em01,Chomper,40,10,"Sword, Spear, Axe, Staff, Tome",40,401,400,999,9999,9999,9999,90,171,75000,20000
30534,ePC0184_ClbBD_Chp2_Em01,Flatlands Froggen,41,7,"Dagger, Bow, Tome, Fan, Ice, Dark",6617,426,380,75,40,40,160,190,190,6299,4648
30535,ePC0184_ClbBD_Chp3_Em01,Huge Chomper,42,9,"Sword, Dagger, Axe, Fire, Dark",10028,462,432,75,45,45,162,200,194,200000,35000
30536,ePC0184_ClbBD_Chp4_Em01,King Chomper,43,12,"Sword, Dagger, Fire, Lightning",13041,440,380,75,50,50,170,210,198,250000,40000
30550,ePC0184_ClbBD_Chp2_Em02,Chomper,41,5,"Sword, Spear, Axe, Staff, Tome",12,330,400,999,9999,9999,9999,90,190,0,0
30551,ePC0184_ClbBD_Chp3_Em02,Chomper,42,6,"Sword, Spear, Axe, Staff, Tome",12,333,400,999,9999,9999,9999,90,190,0,0
30552,ePC0184_ClbBD_Chp4_Em02,Chomper,43,6,"Sword, Spear, Axe, Staff, Tome",16,370,400,999,9999,9999,9999,90,190,0,0
30543,ePC0185_ClbBD_Chp1_Em01,Laughing Hyaena,40,8,"Sword, Axe, Bow, Fire, Dark",7114,473,473,71,51,45,176,184,270,6253,4577
30545,ePC0185_ClbBD_Chp4_Em02,Pirlika of Darkness,43,11,"Sword, Dagger, Fan, Lightning, Wind, Light",51035,657,657,75,67,61,178,203,302,44556,15268
30546,ePC0187_ClbBD_Chp1_Em01,Scaled Viper,15,4,"Sword, Dagger, Staff, Tome, Wind, Dark",1880,205,205,29,23,18,107,113,171,55,856
30547,ePC0187_ClbBD_Chp2_Em01,Reptalion,16,5,"Dagger, Axe, Staff, Fire, Dark",1892,199,199,32,32,28,101,111,176,61,892
30548,ePC0187_ClbBD_Chp3_Em01,Snow Lizard,17,5,"Dagger, Axe, Tome, Fire, Dark",2167,213,213,32,25,20,113,119,179,67,927
30549,ePC0187_ClbBD_Chp4_Em01,Macaed of Darkness,18,7,"Sword, Spear, Fan, Lightning, Wind, Light",8070,382,382,36,35,31,121,131,200,651,2663
30655,PC068_Chp3_Em01,Paynes's Minion,59,10,"Spear, Axe, Bow, Fan, Lightning, Dark",24177,681,681,113,35,35,218,244,275,55400,10948
30656,PC068_Chp4_Em01,Paynes,60,16,"Sword, Dagger, Fan, Fire, Wind, Dark",72387,631,688,125,38,38,214,269,296,176800,33820
30657,PC068_Chp4_Em02,Paynes's Minion,60,10,"Spear, Axe, Bow, Fan, Lightning, Dark",24177,681,681,125,35,35,222,248,265,0,0
30658,PC0103_Chp1_Em01,Ruffian (Sword),57,5,"Spear, Staff, Tome, Lightning, Wind",19308,560,560,113,76,68,237,210,325,15632,6833
30659,PC0103_Chp1_Em02,Ruffian (Dagger),57,5,"Axe, Bow, Tome, Lightning, Wind",19308,560,560,113,76,68,237,210,325,15632,6833
